'Elapsed time','MLII','V1',
'12:37.775',-0.265,0.15,11111111101010010010000
'12:37.778',-0.25,0.135,11111111101011100000000
'12:37.781',-0.26,0.17,11111111101010101100000
'12:37.783',-0.23,0.205,11111111101101001010000
'12:37.786',-0.21,0.22,11111111101110110010000
'12:37.789',-0.18,0.235,11111111110001010000000
'12:37.792',-0.155,0.215,11111111110011010010000
'12:37.794',-0.145,0.195,11111111110100000110000
'12:37.797',-0.16,0.18,11111111110010111000000
'12:37.800',-0.15,0.185,11111111110011101100000
'12:37.803',-0.135,0.19,11111111110100111100000
'12:37.806',-0.125,0.19,11111111110101110000000
'12:37.808',-0.12,0.165,11111111110110001010000
'12:37.811',-0.125,0.15,11111111110101110000000
'12:37.814',-0.13,0.13,11111111110101010110000
'12:37.817',-0.12,0.14,11111111110110001010000
'12:37.819',-0.105,0.145,11111111110111011000000
'12:37.822',-0.09,0.145,11111111111000101000000
'12:37.825',-0.1,0.14,11111111110111110010000
'12:37.828',-0.1,0.115,11111111110111110010000
'12:37.831',-0.115,0.12,11111111110110100100000
'12:37.833',-0.12,0.125,11111111110110001010000
'12:37.836',-0.11,0.13,11111111110110111110000
'12:37.839',-0.095,0.145,11111111111000001100000
'12:37.842',-0.11,0.135,11111111110110111110000
'12:37.844',-0.1,0.11,11111111110111110010000
'12:37.847',-0.115,0.115,11111111110110100100000
'12:37.850',-0.11,0.12,11111111110110111110000
'12:37.853',-0.1,0.12,11111111110111110010000
'12:37.856',-0.09,0.13,11111111111000101000000
'12:37.858',-0.105,0.125,11111111110111011000000
'12:37.861',-0.11,0.12,11111111110110111110000
'12:37.864',-0.135,0.135,11111111110100111100000
'12:37.867',-0.14,0.18,11111111110100100000000
'12:37.869',-0.13,0.185,11111111110101010110000
'12:37.872',-0.145,0.175,11111111110100000110000
'12:37.875',-0.175,0.11,11111111110001101010000
'12:37.878',-0.21,0,11111111101110110010000
'12:37.881',-0.245,-0.135,11111111101011111010000
'12:37.883',-0.215,-0.29,11111111101110011000000
'12:37.886',-0.155,-0.43,11111111110011010010000
'12:37.889',-0.06,-0.545,11111111111011000100000
'12:37.892',0.055,-0.64,00000000000100100000000
'12:37.894',0.145,-0.69,00000000001011111000000
'12:37.897',0.245,-0.68,00000000010100000100000
'12:37.900',0.325,-0.605,00000000011010100110000
'12:37.903',0.345,-0.505,00000000011100010000000
'12:37.906',0.3,-0.38,00000000011000100100000
'12:37.908',0.165,-0.27,00000000001101100000000
'12:37.911',0.02,-0.175,00000000000001101000000
'12:37.914',-0.09,-0.07,11111111111000101000000
'12:37.917',-0.125,0.04,11111111110101110000000
'12:37.919',-0.115,0.125,11111111110110100100000
'12:37.922',-0.07,0.165,11111111111010010000000
'12:37.925',-0.06,0.175,11111111111011000100000
'12:37.928',-0.065,0.145,11111111111010101010000
'12:37.931',-0.08,0.145,11111111111001011100000
'12:37.933',-0.1,0.145,11111111110111110010000
'12:37.936',-0.095,0.14,11111111111000001100000
'12:37.939',-0.1,0.155,11111111110111110010000
'12:37.942',-0.115,0.13,11111111110110100100000
'12:37.944',-0.125,0.12,11111111110101110000000
'12:37.947',-0.145,0.11,11111111110100000110000
'12:37.950',-0.145,0.12,11111111110100000110000
'12:37.953',-0.145,0.125,11111111110100000110000
'12:37.956',-0.13,0.12,11111111110101010110000
'12:37.958',-0.14,0.105,11111111110100100000000
'12:37.961',-0.175,0.085,11111111110001101010000
'12:37.964',-0.195,0.075,11111111110000000000000
'12:37.967',-0.21,0.09,11111111101110110010000
'12:37.969',-0.205,0.105,11111111101111001100000
'12:37.972',-0.21,0.12,11111111101110110010000
'12:37.975',-0.195,0.105,11111111110000000000000
'12:37.978',-0.215,0.07,11111111101110011000000
'12:37.981',-0.255,0.06,11111111101011000110000
'12:37.983',-0.25,0.075,11111111101011100000000
'12:37.986',-0.23,0.1,11111111101101001010000
'12:37.989',-0.225,0.105,11111111101101100100000
'12:37.992',-0.205,0.115,11111111101111001100000
'12:37.994',-0.225,0.13,11111111101101100100000
'12:37.997',-0.225,0.145,11111111101101100100000
'12:38.000',-0.195,0.16,11111111110000000000000
'12:38.003',-0.17,0.205,11111111110010000100000
'12:38.006',-0.145,0.22,11111111110100000110000
'12:38.008',-0.11,0.25,11111111110110111110000
'12:38.011',-0.095,0.24,11111111111000001100000
'12:38.014',-0.085,0.24,11111111111001000010000
'12:38.017',-0.06,0.245,11111111111011000100000
'12:38.019',-0.035,0.245,11111111111101001000000
'12:38.022',-0.02,0.235,11111111111110010110000
'12:38.025',-0.025,0.215,11111111111101111100000
'12:38.028',-0.025,0.2,11111111111101111100000
'12:38.031',-0.04,0.19,11111111111100101110000
'12:38.033',-0.03,0.195,11111111111101100010000
'12:38.036',-0.01,0.205,11111111111111001010000
'12:38.039',0,0.21,00000000000000000000000
'12:38.042',0.005,0.195,00000000000000011010000
'12:38.044',-0.01,0.185,11111111111111001010000
'12:38.047',-0.015,0.16,11111111111110110000000
'12:38.050',-0.015,0.18,11111111111110110000000
'12:38.053',-0.015,0.18,11111111111110110000000
'12:38.056',-0.005,0.185,11111111111111100100000
'12:38.058',0,0.17,00000000000000000000000
'12:38.061',-0.01,0.165,11111111111111001010000
'12:38.064',-0.03,0.15,11111111111101100010000
'12:38.067',-0.04,0.145,11111111111100101110000
'12:38.069',-0.03,0.16,11111111111101100010000
'12:38.072',-0.02,0.17,11111111111110010110000
'12:38.075',-0.025,0.155,11111111111101111100000
'12:38.078',-0.045,0.15,11111111111100010100000
'12:38.081',-0.075,0.145,11111111111001110110000
'12:38.083',-0.065,0.14,11111111111010101010000
'12:38.086',-0.06,0.15,11111111111011000100000
'12:38.089',-0.06,0.15,11111111111011000100000
'12:38.092',-0.045,0.15,11111111111100010100000
'12:38.094',-0.075,0.135,11111111111001110110000
'12:38.097',-0.08,0.12,11111111111001011100000
'12:38.100',-0.085,0.135,11111111111001000010000
'12:38.103',-0.085,0.15,11111111111001000010000
'12:38.106',-0.105,0.145,11111111110111011000000
'12:38.108',-0.11,0.145,11111111110110111110000
'12:38.111',-0.115,0.125,11111111110110100100000
'12:38.114',-0.14,0.12,11111111110100100000000
'12:38.117',-0.15,0.13,11111111110011101100000
'12:38.119',-0.15,0.155,11111111110011101100000
'12:38.122',-0.14,0.16,11111111110100100000000
'12:38.125',-0.15,0.13,11111111110011101100000
'12:38.128',-0.15,0.125,11111111110011101100000
'12:38.131',-0.19,0.1,11111111110000011010000
'12:38.133',-0.18,0.115,11111111110001010000000
'12:38.136',-0.165,0.135,11111111110010011110000
'12:38.139',-0.15,0.14,11111111110011101100000
'12:38.142',-0.16,0.145,11111111110010111000000
'12:38.144',-0.16,0.125,11111111110010111000000
'12:38.147',-0.185,0.12,11111111110000110110000
'12:38.150',-0.19,0.13,11111111110000011010000
'12:38.153',-0.18,0.135,11111111110001010000000
'12:38.156',-0.17,0.14,11111111110010000100000
'12:38.158',-0.175,0.135,11111111110001101010000
'12:38.161',-0.19,0.12,11111111110000011010000
'12:38.164',-0.205,0.125,11111111101111001100000
'12:38.167',-0.205,0.12,11111111101111001100000
'12:38.169',-0.2,0.135,11111111101111100110000
'12:38.172',-0.22,0.14,11111111101101111110000
'12:38.175',-0.21,0.115,11111111101110110010000
'12:38.178',-0.235,0.1,11111111101100101110000
'12:38.181',-0.245,0.085,11111111101011111010000
'12:38.183',-0.25,0.095,11111111101011100000000
'12:38.186',-0.26,0.1,11111111101010101100000
'12:38.189',-0.255,0.105,11111111101011000110000
'12:38.192',-0.25,0.095,11111111101011100000000
'12:38.194',-0.28,0.085,11111111101001000010000
'12:38.197',-0.31,0.075,11111111100110100110000
'12:38.200',-0.305,0.085,11111111100111000000000
'12:38.203',-0.285,0.1,11111111101000101000000
'12:38.206',-0.255,0.105,11111111101011000110000
'12:38.208',-0.245,0.1,11111111101011111010000
'12:38.211',-0.245,0.09,11111111101011111010000
'12:38.214',-0.25,0.08,11111111101011100000000
'12:38.217',-0.245,0.085,11111111101011111010000
'12:38.219',-0.24,0.105,11111111101100010100000
'12:38.222',-0.23,0.12,11111111101101001010000
'12:38.225',-0.215,0.115,11111111101110011000000
'12:38.228',-0.22,0.12,11111111101101111110000
'12:38.231',-0.23,0.12,11111111101101001010000
'12:38.233',-0.22,0.155,11111111101101111110000
'12:38.236',-0.22,0.165,11111111101101111110000
'12:38.239',-0.195,0.2,11111111110000000000000
'12:38.242',-0.18,0.195,11111111110001010000000
'12:38.244',-0.175,0.185,11111111110001101010000
'12:38.247',-0.185,0.165,11111111110000110110000
'12:38.250',-0.165,0.16,11111111110010011110000
'12:38.253',-0.13,0.17,11111111110101010110000
'12:38.256',-0.13,0.155,11111111110101010110000
'12:38.258',-0.12,0.13,11111111110110001010000
'12:38.261',-0.125,0.12,11111111110101110000000
'12:38.264',-0.135,0.115,11111111110100111100000
'12:38.267',-0.125,0.125,11111111110101110000000
'12:38.269',-0.12,0.125,11111111110110001010000
'12:38.272',-0.105,0.125,11111111110111011000000
'12:38.275',-0.09,0.125,11111111111000101000000
'12:38.278',-0.105,0.11,11111111110111011000000
'12:38.281',-0.105,0.1,11111111110111011000000
'12:38.283',-0.085,0.11,11111111111001000010000
'12:38.286',-0.095,0.115,11111111111000001100000
'12:38.289',-0.07,0.12,11111111111010010000000
'12:38.292',-0.08,0.115,11111111111001011100000
'12:38.294',-0.085,0.1,11111111111001000010000
'12:38.297',-0.095,0.095,11111111111000001100000
'12:38.300',-0.09,0.11,11111111111000101000000
'12:38.303',-0.08,0.115,11111111111001011100000
'12:38.306',-0.07,0.145,11111111111010010000000
'12:38.308',-0.07,0.135,11111111111010010000000
'12:38.311',-0.075,0.15,11111111111001110110000
'12:38.314',-0.1,0.18,11111111110111110010000
'12:38.317',-0.11,0.2,11111111110110111110000
'12:38.319',-0.115,0.195,11111111110110100100000
'12:38.322',-0.135,0.16,11111111110100111100000
'12:38.325',-0.16,0.055,11111111110010111000000
'12:38.328',-0.185,-0.08,11111111110000110110000
'12:38.331',-0.155,-0.26,11111111110011010010000
'12:38.333',-0.07,-0.445,11111111111010010000000
'12:38.336',0.065,-0.615,00000000000101010100000
'12:38.339',0.22,-0.73,00000000010010000000000
'12:38.342',0.36,-0.735,00000000011101011110000
'12:38.344',0.445,-0.69,00000000100100011100000
'12:38.347',0.465,-0.59,00000000100110000100000
'12:38.350',0.355,-0.435,00000000011101000100000
'12:38.353',0.22,-0.305,00000000010010000000000
'12:38.356',0.06,-0.145,00000000000100111010000
'12:38.358',-0.045,-0.005,11111111111100010100000
'12:38.361',-0.075,0.085,11111111111001110110000
'12:38.364',-0.07,0.165,11111111111010010000000
'12:38.367',-0.035,0.19,11111111111101001000000
'12:38.369',-0.01,0.195,11111111111111001010000
'12:38.372',-0.01,0.195,11111111111111001010000
'12:38.375',-0.015,0.18,11111111111110110000000
'12:38.378',-0.035,0.155,11111111111101001000000
'12:38.381',-0.055,0.145,11111111111011011110000
'12:38.383',-0.06,0.15,11111111111011000100000
'12:38.386',-0.06,0.165,11111111111011000100000
'12:38.389',-0.04,0.17,11111111111100101110000
'12:38.392',-0.045,0.16,11111111111100010100000
'12:38.394',-0.06,0.16,11111111111011000100000
'12:38.397',-0.065,0.135,11111111111010101010000
'12:38.400',-0.07,0.13,11111111111010010000000
'12:38.403',-0.065,0.135,11111111111010101010000
'12:38.406',-0.05,0.125,11111111111011111000000
'12:38.408',-0.075,0.13,11111111111001110110000
'12:38.411',-0.085,0.11,11111111111001000010000
'12:38.414',-0.1,0.1,11111111110111110010000
'12:38.417',-0.115,0.12,11111111110110100100000
'12:38.419',-0.12,0.12,11111111110110001010000
'12:38.422',-0.11,0.13,11111111110110111110000
'12:38.425',-0.12,0.13,11111111110110001010000
'12:38.428',-0.12,0.125,11111111110110001010000
'12:38.431',-0.135,0.105,11111111110100111100000
'12:38.433',-0.155,0.11,11111111110011010010000
'12:38.436',-0.13,0.125,11111111110101010110000
'12:38.439',-0.13,0.125,11111111110101010110000
'12:38.442',-0.125,0.135,11111111110101110000000
'12:38.444',-0.145,0.115,11111111110100000110000
'12:38.447',-0.13,0.12,11111111110101010110000
'12:38.450',-0.115,0.145,11111111110110100100000
'12:38.453',-0.085,0.18,11111111111001000010000
'12:38.456',-0.07,0.21,11111111111010010000000
'12:38.458',-0.03,0.225,11111111111101100010000
'12:38.461',-0.025,0.245,11111111111101111100000
'12:38.464',-0.01,0.27,11111111111111001010000
'12:38.467',0.01,0.28,00000000000000110100000
'12:38.469',0.045,0.28,00000000000011101010000
'12:38.472',0.065,0.285,00000000000101010100000
'12:38.475',0.095,0.25,00000000000111110010000
'12:38.478',0.095,0.235,00000000000111110010000
'12:38.481',0.1,0.22,00000000001000001100000
'12:38.483',0.085,0.24,00000000000110111100000
'12:38.486',0.115,0.235,00000000001001011010000
'12:38.489',0.125,0.24,00000000001010001110000
'12:38.492',0.13,0.21,00000000001010101000000
'12:38.494',0.125,0.21,00000000001010001110000
'12:38.497',0.11,0.19,00000000001001000000000
'12:38.500',0.1,0.21,00000000001000001100000
'12:38.503',0.115,0.215,00000000001001011010000
'12:38.506',0.145,0.215,00000000001011111000000
'12:38.508',0.13,0.21,00000000001010101000000
'12:38.511',0.125,0.195,00000000001010001110000
'12:38.514',0.12,0.195,00000000001001110100000
'12:38.517',0.115,0.2,00000000001001011010000
'12:38.519',0.115,0.215,00000000001001011010000
'12:38.522',0.125,0.21,00000000001010001110000
'12:38.525',0.135,0.18,00000000001011000010000
'12:38.528',0.12,0.165,00000000001001110100000
'12:38.531',0.105,0.17,00000000001000100110000
'12:38.533',0.105,0.185,00000000001000100110000
'12:38.536',0.11,0.19,00000000001001000000000
'12:38.539',0.125,0.185,00000000001010001110000
'12:38.542',0.115,0.185,00000000001001011010000
'12:38.544',0.09,0.18,00000000000111010110000
'12:38.547',0.075,0.165,00000000000110001000000
'12:38.550',0.085,0.175,00000000000110111100000
'12:38.553',0.09,0.19,00000000000111010110000
'12:38.556',0.09,0.2,00000000000111010110000
'12:38.558',0.09,0.2,00000000000111010110000
'12:38.561',0.09,0.175,00000000000111010110000
'12:38.564',0.04,0.15,00000000000011010000000
'12:38.567',0.015,0.15,00000000000001001110000
'12:38.569',0.03,0.165,00000000000010011100000
'12:38.572',0.03,0.17,00000000000010011100000
'12:38.575',0.035,0.15,00000000000010110110000
'12:38.578',0.02,0.15,00000000000001101000000
'12:38.581',0.01,0.15,00000000000000110100000
'12:38.583',0.005,0.16,00000000000000011010000
'12:38.586',0.015,0.16,00000000000001001110000
'12:38.589',0.025,0.155,00000000000010000010000
'12:38.592',0.02,0.14,00000000000001101000000
'12:38.594',-0.015,0.135,11111111111110110000000
'12:38.597',-0.02,0.125,11111111111110010110000
'12:38.600',-0.03,0.145,11111111111101100010000
'12:38.603',-0.015,0.165,11111111111110110000000
'12:38.606',0.005,0.16,00000000000000011010000
'12:38.608',0,0.155,00000000000000000000000
'12:38.611',-0.005,0.14,11111111111111100100000
'12:38.614',-0.02,0.12,11111111111110010110000
'12:38.617',-0.02,0.14,11111111111110010110000
'12:38.619',-0.01,0.15,11111111111111001010000
'12:38.622',-0.01,0.15,11111111111111001010000
'12:38.625',0,0.155,00000000000000000000000
'12:38.628',-0.015,0.14,11111111111110110000000
'12:38.631',-0.045,0.145,11111111111100010100000
'12:38.633',-0.03,0.155,11111111111101100010000
'12:38.636',-0.025,0.165,11111111111101111100000
'12:38.639',-0.015,0.17,11111111111110110000000
'12:38.642',-0.035,0.16,11111111111101001000000
'12:38.644',-0.03,0.13,11111111111101100010000
'12:38.647',-0.055,0.115,11111111111011011110000
'12:38.650',-0.05,0.125,11111111111011111000000
'12:38.653',-0.04,0.14,11111111111100101110000
'12:38.656',-0.035,0.14,11111111111101001000000
'12:38.658',-0.05,0.11,11111111111011111000000
'12:38.661',-0.065,0.105,11111111111010101010000
'12:38.664',-0.09,0.1,11111111111000101000000
'12:38.667',-0.1,0.11,11111111110111110010000
'12:38.669',-0.105,0.11,11111111110111011000000
'12:38.672',-0.1,0.115,11111111110111110010000
'12:38.675',-0.11,0.105,11111111110110111110000
'12:38.678',-0.135,0.09,11111111110100111100000
'12:38.681',-0.16,0.09,11111111110010111000000
'12:38.683',-0.15,0.08,11111111110011101100000
'12:38.686',-0.14,0.095,11111111110100100000000
'12:38.689',-0.135,0.095,11111111110100111100000
'12:38.692',-0.155,0.08,11111111110011010010000
'12:38.694',-0.16,0.065,11111111110010111000000
'12:38.697',-0.195,0.05,11111111110000000000000
'12:38.700',-0.18,0.07,11111111110001010000000
'12:38.703',-0.175,0.085,11111111110001101010000
'12:38.706',-0.145,0.095,11111111110100000110000
'12:38.708',-0.13,0.115,11111111110101010110000
'12:38.711',-0.11,0.125,11111111110110111110000
'12:38.714',-0.11,0.13,11111111110110111110000
'12:38.717',-0.085,0.17,11111111111001000010000
'12:38.719',-0.065,0.215,11111111111010101010000
'12:38.722',-0.02,0.245,11111111111110010110000
'12:38.725',0.005,0.24,00000000000000011010000
'12:38.728',0.01,0.215,00000000000000110100000
'12:38.731',0.025,0.185,00000000000010000010000
'12:38.733',0.03,0.19,00000000000010011100000
'12:38.736',0.045,0.2,00000000000011101010000
'12:38.739',0.065,0.185,00000000000101010100000
'12:38.742',0.065,0.17,00000000000101010100000
'12:38.744',0.065,0.16,00000000000101010100000
'12:38.747',0.05,0.15,00000000000100000110000
'12:38.750',0.06,0.145,00000000000100111010000
'12:38.753',0.075,0.16,00000000000110001000000
'12:38.756',0.085,0.16,00000000000110111100000
'12:38.758',0.065,0.15,00000000000101010100000
'12:38.761',0.055,0.125,00000000000100100000000
'12:38.764',0.055,0.125,00000000000100100000000
'12:38.767',0.05,0.13,00000000000100000110000
'12:38.769',0.045,0.145,00000000000011101010000
'12:38.772',0.065,0.16,00000000000101010100000
'12:38.775',0.065,0.16,00000000000101010100000
'12:38.778',0.07,0.145,00000000000101101110000
'12:38.781',0.045,0.125,00000000000011101010000
'12:38.783',0.045,0.135,00000000000011101010000
'12:38.786',0.07,0.155,00000000000101101110000
'12:38.789',0.08,0.165,00000000000110100010000
'12:38.792',0.085,0.165,00000000000110111100000
'12:38.794',0.075,0.165,00000000000110001000000
'12:38.797',0.07,0.185,00000000000101101110000
'12:38.800',0.075,0.23,00000000000110001000000
'12:38.803',0.07,0.285,00000000000101101110000
'12:38.806',0.075,0.31,00000000000110001000000
'12:38.808',0.06,0.29,00000000000100111010000
'12:38.811',0.025,0.26,00000000000010000010000
'12:38.814',-0.005,0.185,11111111111111100100000
'12:38.817',-0.035,0.095,11111111111101001000000
'12:38.819',0,-0.045,00000000000000000000000
'12:38.822',0.09,-0.205,00000000000111010110000
'12:38.825',0.17,-0.38,00000000001101111010000
'12:38.828',0.265,-0.565,00000000010101101100000
'12:38.831',0.385,-0.71,00000000011111100010000
'12:38.833',0.495,-0.755,00000000101000100010000
'12:38.836',0.615,-0.72,00000000110010011000000
'12:38.839',0.7,-0.61,00000000111001010110000
'12:38.842',0.68,-0.495,00000000110111101100000
'12:38.844',0.545,-0.36,00000000101100101000000
'12:38.847',0.35,-0.21,00000000011100101010000
'12:38.850',0.195,-0.04,00000000001111111110000
'12:38.853',0.12,0.105,00000000001001110100000
'12:38.856',0.105,0.19,00000000001000100110000
'12:38.858',0.11,0.23,00000000001001000000000
'12:38.861',0.125,0.225,00000000001010001110000
'12:38.864',0.1,0.23,00000000001000001100000
'12:38.867',0.1,0.24,00000000001000001100000
'12:38.869',0.1,0.245,00000000001000001100000
'12:38.872',0.11,0.25,00000000001001000000000
'12:38.875',0.095,0.24,00000000000111110010000
'12:38.878',0.085,0.215,00000000000110111100000
'12:38.881',0.065,0.19,00000000000101010100000
'12:38.883',0.06,0.195,00000000000100111010000
'12:38.886',0.075,0.195,00000000000110001000000
'12:38.889',0.08,0.205,00000000000110100010000
'12:38.892',0.065,0.185,00000000000101010100000
'12:38.894',0.055,0.175,00000000000100100000000
'12:38.897',0.045,0.165,00000000000011101010000
'12:38.900',0.025,0.17,00000000000010000010000
'12:38.903',0.05,0.185,00000000000100000110000
'12:38.906',0.055,0.175,00000000000100100000000
'12:38.908',0.035,0.16,00000000000010110110000
'12:38.911',0.03,0.155,00000000000010011100000
'12:38.914',0,0.14,00000000000000000000000
'12:38.917',-0.02,0.155,11111111111110010110000
'12:38.919',-0.025,0.17,11111111111101111100000
'12:38.922',0,0.175,00000000000000000000000
'12:38.925',-0.005,0.155,11111111111111100100000
'12:38.928',-0.03,0.135,11111111111101100010000
'12:38.931',-0.04,0.125,11111111111100101110000
'12:38.933',-0.065,0.135,11111111111010101010000
'12:38.936',-0.04,0.16,11111111111100101110000
'12:38.939',-0.025,0.165,11111111111101111100000
'12:38.942',-0.04,0.16,11111111111100101110000
'12:38.944',-0.045,0.135,11111111111100010100000
'12:38.947',-0.055,0.155,11111111111011011110000
'12:38.950',-0.06,0.18,11111111111011000100000
'12:38.953',-0.025,0.205,11111111111101111100000
'12:38.956',0.02,0.245,00000000000001101000000
'12:38.958',0.035,0.26,00000000000010110110000
'12:38.961',0.05,0.26,00000000000100000110000
'12:38.964',0.05,0.275,00000000000100000110000
'12:38.967',0.06,0.29,00000000000100111010000
'12:38.969',0.115,0.32,00000000001001011010000
'12:38.972',0.155,0.345,00000000001100101100000
'12:38.975',0.18,0.325,00000000001110101110000
'12:38.978',0.185,0.28,00000000001111001000000
'12:38.981',0.18,0.255,00000000001110101110000
'12:38.983',0.175,0.255,00000000001110010100000
'12:38.986',0.195,0.28,00000000001111111110000
'12:38.989',0.195,0.285,00000000001111111110000
'12:38.992',0.19,0.265,00000000001111100100000
'12:38.994',0.195,0.245,00000000001111111110000
'12:38.997',0.185,0.225,00000000001111001000000
'12:39.000',0.185,0.22,00000000001111001000000
'12:39.003',0.2,0.245,00000000010000011000000
'12:39.006',0.21,0.245,00000000010001001100000
'12:39.008',0.215,0.245,00000000010001100110000
'12:39.011',0.185,0.235,00000000001111001000000
'12:39.014',0.175,0.225,00000000001110010100000
'12:39.017',0.185,0.235,00000000001111001000000
'12:39.019',0.195,0.235,00000000001111111110000
'12:39.022',0.195,0.24,00000000001111111110000
'12:39.025',0.205,0.23,00000000010000110010000
'12:39.028',0.19,0.21,00000000001111100100000
'12:39.031',0.175,0.22,00000000001110010100000
'12:39.033',0.17,0.235,00000000001101111010000
'12:39.036',0.165,0.24,00000000001101100000000
'12:39.039',0.18,0.235,00000000001110101110000
'12:39.042',0.18,0.24,00000000001110101110000
'12:39.044',0.165,0.21,00000000001101100000000
'12:39.047',0.14,0.2,00000000001011011110000
'12:39.050',0.135,0.21,00000000001011000010000
'12:39.053',0.145,0.225,00000000001011111000000
'12:39.056',0.15,0.225,00000000001100010010000
'12:39.058',0.14,0.21,00000000001011011110000
'12:39.061',0.125,0.2,00000000001010001110000
'12:39.064',0.11,0.195,00000000001001000000000
'12:39.067',0.095,0.21,00000000000111110010000
'12:39.069',0.095,0.2,00000000000111110010000
'12:39.072',0.1,0.22,00000000001000001100000
'12:39.075',0.09,0.205,00000000000111010110000
'12:39.078',0.08,0.19,00000000000110100010000
'12:39.081',0.065,0.185,00000000000101010100000
'12:39.083',0.055,0.2,00000000000100100000000
'12:39.086',0.055,0.21,00000000000100100000000
'12:39.089',0.055,0.22,00000000000100100000000
'12:39.092',0.05,0.2,00000000000100000110000
'12:39.094',0.04,0.185,00000000000011010000000
'12:39.097',0.03,0.175,00000000000010011100000
'12:39.100',0.015,0.2,00000000000001001110000
'12:39.103',0.03,0.205,00000000000010011100000
'12:39.106',0.035,0.22,00000000000010110110000
'12:39.108',0.035,0.195,00000000000010110110000
'12:39.111',0.025,0.18,00000000000010000010000
'12:39.114',0.005,0.18,00000000000000011010000
'12:39.117',0,0.19,00000000000000000000000
'12:39.119',0,0.195,00000000000000000000000
'12:39.122',0.01,0.2,00000000000000110100000
'12:39.125',0,0.18,00000000000000000000000
'12:39.128',-0.015,0.175,11111111111110110000000
'12:39.131',-0.03,0.165,11111111111101100010000
'12:39.133',-0.005,0.19,11111111111111100100000
'12:39.136',-0.02,0.19,11111111111110010110000
'12:39.139',-0.005,0.195,11111111111111100100000
'12:39.142',-0.035,0.17,11111111111101001000000
'12:39.144',-0.05,0.15,11111111111011111000000
'12:39.147',-0.08,0.14,11111111111001011100000
'12:39.150',-0.065,0.155,11111111111010101010000
'12:39.153',-0.075,0.155,11111111111001110110000
'12:39.156',-0.06,0.15,11111111111011000100000
'12:39.158',-0.075,0.145,11111111111001110110000
'12:39.161',-0.095,0.125,11111111111000001100000
'12:39.164',-0.135,0.12,11111111110100111100000
'12:39.167',-0.15,0.12,11111111110011101100000
'12:39.169',-0.135,0.13,11111111110100111100000
'12:39.172',-0.15,0.14,11111111110011101100000
'12:39.175',-0.145,0.135,11111111110100000110000
'12:39.178',-0.165,0.12,11111111110010011110000
'12:39.181',-0.19,0.095,11111111110000011010000
'12:39.183',-0.19,0.095,11111111110000011010000
'12:39.186',-0.195,0.12,11111111110000000000000
'12:39.189',-0.18,0.11,11111111110001010000000
'12:39.192',-0.18,0.125,11111111110001010000000
'12:39.194',-0.17,0.12,11111111110010000100000
'12:39.197',-0.16,0.155,11111111110010111000000
'12:39.200',-0.14,0.19,11111111110100100000000
'12:39.203',-0.11,0.24,11111111110110111110000
'12:39.206',-0.075,0.255,11111111111001110110000
'12:39.208',-0.05,0.265,11111111111011111000000
'12:39.211',-0.06,0.26,11111111111011000100000
'12:39.214',-0.03,0.255,11111111111101100010000
'12:39.217',0,0.255,00000000000000000000000
'12:39.219',0.02,0.25,00000000000001101000000
'12:39.222',0.045,0.23,00000000000011101010000
'12:39.225',0.05,0.21,00000000000100000110000
'12:39.228',0.035,0.195,00000000000010110110000
'12:39.231',0.03,0.18,00000000000010011100000
'12:39.233',0.03,0.2,00000000000010011100000
'12:39.236',0.06,0.2,00000000000100111010000
'12:39.239',0.065,0.2,00000000000101010100000
'12:39.242',0.06,0.19,00000000000100111010000
'12:39.244',0.055,0.17,00000000000100100000000
'12:39.247',0.045,0.16,00000000000011101010000
'12:39.250',0.045,0.18,00000000000011101010000
'12:39.253',0.06,0.19,00000000000100111010000
'12:39.256',0.065,0.195,00000000000101010100000
'12:39.258',0.05,0.18,00000000000100000110000
'12:39.261',0.04,0.16,00000000000011010000000
'12:39.264',0.04,0.16,00000000000011010000000
'12:39.267',0.035,0.175,00000000000010110110000
'12:39.269',0.05,0.17,00000000000100000110000
'12:39.272',0.055,0.175,00000000000100100000000
'12:39.275',0.05,0.17,00000000000100000110000
'12:39.278',0.045,0.165,00000000000011101010000
'12:39.281',0.025,0.15,00000000000010000010000
'12:39.283',0.03,0.16,00000000000010011100000
'12:39.286',0.045,0.175,00000000000011101010000
'12:39.289',0.045,0.175,00000000000011101010000
'12:39.292',0.055,0.175,00000000000100100000000
'12:39.294',0.06,0.16,00000000000100111010000
'12:39.297',0.045,0.155,00000000000011101010000
'12:39.300',0.035,0.17,00000000000010110110000
'12:39.303',0.06,0.18,00000000000100111010000
'12:39.306',0.065,0.18,00000000000101010100000
'12:39.308',0.055,0.175,00000000000100100000000
'12:39.311',0.045,0.155,00000000000011101010000
'12:39.314',0.045,0.15,00000000000011101010000
'12:39.317',0.045,0.15,00000000000011101010000
'12:39.319',0.05,0.165,00000000000100000110000
'12:39.322',0.065,0.175,00000000000101010100000
'12:39.325',0.075,0.185,00000000000110001000000
'12:39.328',0.06,0.17,00000000000100111010000
'12:39.331',0.045,0.165,00000000000011101010000
'12:39.333',0.055,0.185,00000000000100100000000
'12:39.336',0.06,0.19,00000000000100111010000
'12:39.339',0.085,0.215,00000000000110111100000
'12:39.342',0.08,0.245,00000000000110100010000
'12:39.344',0.065,0.285,00000000000101010100000
'12:39.347',0.04,0.3,00000000000011010000000
'12:39.350',0.045,0.295,00000000000011101010000
