'Elapsed time','MLII','V1',
'13:27.731',-0.34,0.11,11111111100100001000000
'13:27.733',-0.355,0.03,11111111100010111010000
'13:27.736',-0.35,0,11111111100011010100000
'13:27.739',-0.365,0.02,11111111100010000110000
'13:27.742',-0.36,0.085,11111111100010100000000
'13:27.744',-0.35,0.12,11111111100011010100000
'13:27.747',-0.355,0.13,11111111100010111010000
'13:27.750',-0.385,0.095,11111111100000011100000
'13:27.753',-0.385,0.045,11111111100000011100000
'13:27.756',-0.405,0.03,11111111011110110100000
'13:27.758',-0.415,0.015,11111111011110000000000
'13:27.761',-0.39,0.03,11111111100000000010000
'13:27.764',-0.375,0.05,11111111100001010000000
'13:27.767',-0.385,0.055,11111111100000011100000
'13:27.769',-0.39,0.045,11111111100000000010000
'13:27.772',-0.415,0.05,11111111011110000000000
'13:27.775',-0.41,0.095,11111111011110011010000
'13:27.778',-0.405,0.13,11111111011110110100000
'13:27.781',-0.38,0.17,11111111100000110110000
'13:27.783',-0.38,0.15,11111111100000110110000
'13:27.786',-0.39,0.13,11111111100000000010000
'13:27.789',-0.42,0.115,11111111011101100100000
'13:27.792',-0.41,0.08,11111111011110011010000
'13:27.794',-0.405,0.05,11111111011110110100000
'13:27.797',-0.39,0.05,11111111100000000010000
'13:27.800',-0.375,0.045,11111111100001010000000
'13:27.803',-0.39,0.025,11111111100000000010000
'13:27.806',-0.415,0.015,11111111011110000000000
'13:27.808',-0.41,-0.005,11111111011110011010000
'13:27.811',-0.395,0.005,11111111011111101000000
'13:27.814',-0.36,0.045,11111111100010100000000
'13:27.817',-0.355,0.08,11111111100010111010000
'13:27.819',-0.37,0.11,11111111100001101100000
'13:27.822',-0.39,0.105,11111111100000000010000
'13:27.825',-0.39,0.115,11111111100000000010000
'13:27.828',-0.38,0.12,11111111100000110110000
'13:27.831',-0.36,0.09,11111111100010100000000
'13:27.833',-0.385,0.03,11111111100000011100000
'13:27.836',-0.39,-0.015,11111111100000000010000
'13:27.839',-0.405,-0.045,11111111011110110100000
'13:27.842',-0.4,-0.035,11111111011111001110000
'13:27.844',-0.37,-0.005,11111111100001101100000
'13:27.847',-0.35,0.01,11111111100011010100000
'13:27.850',-0.355,0.03,11111111100010111010000
'13:27.853',-0.38,0.005,11111111100000110110000
'13:27.856',-0.38,0.005,11111111100000110110000
'13:27.858',-0.38,0.005,11111111100000110110000
'13:27.861',-0.37,0.025,11111111100001101100000
'13:27.864',-0.37,0.04,11111111100001101100000
'13:27.867',-0.385,0.025,11111111100000011100000
'13:27.869',-0.385,0.015,11111111100000011100000
'13:27.872',-0.395,0.02,11111111011111101000000
'13:27.875',-0.38,0.045,11111111100000110110000
'13:27.878',-0.365,0.04,11111111100010000110000
'13:27.881',-0.36,0.04,11111111100010100000000
'13:27.883',-0.355,0.015,11111111100010111010000
'13:27.886',-0.365,0.015,11111111100010000110000
'13:27.889',-0.37,0.03,11111111100001101100000
'13:27.892',-0.375,0.08,11111111100001010000000
'13:27.894',-0.355,0.11,11111111100010111010000
'13:27.897',-0.37,0.115,11111111100001101100000
'13:27.900',-0.37,0.07,11111111100001101100000
'13:27.903',-0.385,0.015,11111111100000011100000
'13:27.906',-0.385,-0.02,11111111100000011100000
'13:27.908',-0.375,-0.03,11111111100001010000000
'13:27.911',-0.36,0,11111111100010100000000
'13:27.914',-0.35,0.045,11111111100011010100000
'13:27.917',-0.355,0.065,11111111100010111010000
'13:27.919',-0.365,0.06,11111111100010000110000
'13:27.922',-0.38,0.06,11111111100000110110000
'13:27.925',-0.375,0.05,11111111100001010000000
'13:27.928',-0.37,0.03,11111111100001101100000
'13:27.931',-0.355,0.02,11111111100010111010000
'13:27.933',-0.345,-0.005,11111111100011101110000
'13:27.936',-0.355,-0.06,11111111100010111010000
'13:27.939',-0.365,-0.07,11111111100010000110000
'13:27.942',-0.37,-0.045,11111111100001101100000
'13:27.944',-0.365,0.01,11111111100010000110000
'13:27.947',-0.33,0.03,11111111100100111100000
'13:27.950',-0.335,0.035,11111111100100100010000
'13:27.953',-0.35,0.03,11111111100011010100000
'13:27.956',-0.37,0.04,11111111100001101100000
'13:27.958',-0.36,0.055,11111111100010100000000
'13:27.961',-0.35,0.075,11111111100011010100000
'13:27.964',-0.34,0.065,11111111100100001000000
'13:27.967',-0.335,0.055,11111111100100100010000
'13:27.969',-0.355,0.025,11111111100010111010000
'13:27.972',-0.365,0.02,11111111100010000110000
'13:27.975',-0.34,0.02,11111111100100001000000
'13:27.978',-0.34,0.02,11111111100100001000000
'13:27.981',-0.33,0.035,11111111100100111100000
'13:27.983',-0.345,0.015,11111111100011101110000
'13:27.986',-0.355,-0.01,11111111100010111010000
'13:27.989',-0.37,-0.025,11111111100001101100000
'13:27.992',-0.355,-0.01,11111111100010111010000
'13:27.994',-0.34,0.01,11111111100100001000000
'13:27.997',-0.325,0.035,11111111100101011000000
'13:28.000',-0.315,0.025,11111111100110001100000
'13:28.003',-0.34,0.025,11111111100100001000000
'13:28.006',-0.35,0.035,11111111100011010100000
'13:28.008',-0.355,0.045,11111111100010111010000
'13:28.011',-0.335,0.075,11111111100100100010000
'13:28.014',-0.31,0.045,11111111100110100110000
'13:28.017',-0.315,0.015,11111111100110001100000
'13:28.019',-0.325,-0.025,11111111100101011000000
'13:28.022',-0.325,-0.06,11111111100101011000000
'13:28.025',-0.33,-0.075,11111111100100111100000
'13:28.028',-0.32,-0.055,11111111100101110010000
'13:28.031',-0.3,-0.03,11111111100111011010000
'13:28.033',-0.31,-0.015,11111111100110100110000
'13:28.036',-0.32,-0.03,11111111100101110010000
'13:28.039',-0.33,-0.015,11111111100100111100000
'13:28.042',-0.34,-0.005,11111111100100001000000
'13:28.044',-0.33,0.02,11111111100100111100000
'13:28.047',-0.31,0.05,11111111100110100110000
'13:28.050',-0.32,0.07,11111111100101110010000
'13:28.053',-0.32,0.08,11111111100101110010000
'13:28.056',-0.315,0.065,11111111100110001100000
'13:28.058',-0.315,0.055,11111111100110001100000
'13:28.061',-0.33,-0.005,11111111100100111100000
'13:28.064',-0.305,-0.045,11111111100111000000000
'13:28.067',-0.295,-0.065,11111111100111110100000
'13:28.069',-0.32,-0.075,11111111100101110010000
'13:28.072',-0.345,-0.035,11111111100011101110000
'13:28.075',-0.345,0.01,11111111100011101110000
'13:28.078',-0.335,0.035,11111111100100100010000
'13:28.081',-0.305,0.025,11111111100111000000000
'13:28.083',-0.315,0.015,11111111100110001100000
'13:28.086',-0.315,-0.015,11111111100110001100000
'13:28.089',-0.31,-0.025,11111111100110100110000
'13:28.092',-0.32,-0.005,11111111100101110010000
'13:28.094',-0.305,0.02,11111111100111000000000
'13:28.097',-0.31,0.035,11111111100110100110000
'13:28.100',-0.325,0.035,11111111100101011000000
'13:28.103',-0.345,0.02,11111111100011101110000
'13:28.106',-0.35,0.005,11111111100011010100000
'13:28.108',-0.335,0,11111111100100100010000
'13:28.111',-0.33,-0.02,11111111100100111100000
'13:28.114',-0.29,-0.04,11111111101000001110000
'13:28.117',-0.295,-0.055,11111111100111110100000
'13:28.119',-0.31,-0.07,11111111100110100110000
'13:28.122',-0.325,-0.06,11111111100101011000000
'13:28.125',-0.34,-0.025,11111111100100001000000
'13:28.128',-0.315,0.02,11111111100110001100000
'13:28.131',-0.31,0.045,11111111100110100110000
'13:28.133',-0.32,0.04,11111111100101110010000
'13:28.136',-0.325,0.025,11111111100101011000000
'13:28.139',-0.345,-0.01,11111111100011101110000
'13:28.142',-0.325,-0.035,11111111100101011000000
'13:28.144',-0.32,-0.06,11111111100101110010000
'13:28.147',-0.325,-0.07,11111111100101011000000
'13:28.150',-0.32,-0.075,11111111100101110010000
'13:28.153',-0.34,-0.08,11111111100100001000000
'13:28.156',-0.335,-0.05,11111111100100100010000
'13:28.158',-0.33,-0.04,11111111100100111100000
'13:28.161',-0.335,-0.015,11111111100100100010000
'13:28.164',-0.325,-0.01,11111111100101011000000
'13:28.167',-0.345,-0.005,11111111100011101110000
'13:28.169',-0.355,0.025,11111111100010111010000
'13:28.172',-0.365,0.085,11111111100010000110000
'13:28.175',-0.34,0.105,11111111100100001000000
'13:28.178',-0.325,0.055,11111111100101011000000
'13:28.181',-0.305,-0.01,11111111100111000000000
'13:28.183',-0.31,-0.08,11111111100110100110000
'13:28.186',-0.32,-0.11,11111111100101110010000
'13:28.189',-0.34,-0.12,11111111100100001000000
'13:28.192',-0.35,-0.085,11111111100011010100000
'13:28.194',-0.34,-0.045,11111111100100001000000
'13:28.197',-0.33,0,11111111100100111100000
'13:28.200',-0.32,0.025,11111111100101110010000
'13:28.203',-0.335,0.035,11111111100100100010000
'13:28.206',-0.35,0.015,11111111100011010100000
'13:28.208',-0.35,-0.03,11111111100011010100000
'13:28.211',-0.335,-0.045,11111111100100100010000
'13:28.214',-0.34,-0.045,11111111100100001000000
'13:28.217',-0.33,-0.04,11111111100100111100000
'13:28.219',-0.345,-0.04,11111111100011101110000
'13:28.222',-0.34,-0.055,11111111100100001000000
'13:28.225',-0.335,-0.045,11111111100100100010000
'13:28.228',-0.33,-0.04,11111111100100111100000
'13:28.231',-0.31,-0.04,11111111100110100110000
'13:28.233',-0.31,-0.06,11111111100110100110000
'13:28.236',-0.33,-0.065,11111111100100111100000
'13:28.239',-0.345,-0.055,11111111100011101110000
'13:28.242',-0.355,-0.005,11111111100010111010000
'13:28.244',-0.335,0.035,11111111100100100010000
'13:28.247',-0.315,0.07,11111111100110001100000
'13:28.250',-0.35,0.025,11111111100011010100000
'13:28.253',-0.355,-0.045,11111111100010111010000
'13:28.256',-0.365,-0.095,11111111100010000110000
'13:28.258',-0.365,-0.115,11111111100010000110000
'13:28.261',-0.34,-0.085,11111111100100001000000
'13:28.264',-0.32,-0.04,11111111100101110010000
'13:28.267',-0.33,-0.035,11111111100100111100000
'13:28.269',-0.34,-0.02,11111111100100001000000
'13:28.272',-0.36,-0.02,11111111100010100000000
'13:28.275',-0.365,-0.03,11111111100010000110000
'13:28.278',-0.35,-0.02,11111111100011010100000
'13:28.281',-0.345,-0.025,11111111100011101110000
'13:28.283',-0.33,-0.03,11111111100100111100000
'13:28.286',-0.35,-0.04,11111111100011010100000
'13:28.289',-0.35,-0.045,11111111100011010100000
'13:28.292',-0.355,-0.01,11111111100010111010000
'13:28.294',-0.335,0.03,11111111100100100010000
'13:28.297',-0.305,0.07,11111111100111000000000
'13:28.300',-0.32,0.07,11111111100101110010000
'13:28.303',-0.35,0.025,11111111100011010100000
'13:28.306',-0.35,-0.03,11111111100011010100000
'13:28.308',-0.375,-0.06,11111111100001010000000
'13:28.311',-0.355,-0.055,11111111100010111010000
'13:28.314',-0.34,-0.03,11111111100100001000000
'13:28.317',-0.35,-0.025,11111111100011010100000
'13:28.319',-0.37,-0.025,11111111100001101100000
'13:28.322',-0.385,-0.02,11111111100000011100000
'13:28.325',-0.37,-0.035,11111111100001101100000
'13:28.328',-0.355,-0.045,11111111100010111010000
'13:28.331',-0.33,-0.065,11111111100100111100000
'13:28.333',-0.34,-0.06,11111111100100001000000
'13:28.336',-0.345,-0.035,11111111100011101110000
'13:28.339',-0.36,-0.005,11111111100010100000000
'13:28.342',-0.35,0.005,11111111100011010100000
'13:28.344',-0.34,-0.005,11111111100100001000000
'13:28.347',-0.32,-0.055,11111111100101110010000
'13:28.350',-0.34,-0.09,11111111100100001000000
'13:28.353',-0.36,-0.09,11111111100010100000000
'13:28.356',-0.375,-0.065,11111111100001010000000
'13:28.358',-0.37,0.01,11111111100001101100000
'13:28.361',-0.355,0.06,11111111100010111010000
'13:28.364',-0.345,0.055,11111111100011101110000
'13:28.367',-0.35,0,11111111100011010100000
'13:28.369',-0.365,-0.06,11111111100010000110000
'13:28.372',-0.37,-0.075,11111111100001101100000
'13:28.375',-0.36,-0.06,11111111100010100000000
'13:28.378',-0.35,-0.025,11111111100011010100000
'13:28.381',-0.34,0.005,11111111100100001000000
'13:28.383',-0.33,-0.005,11111111100100111100000
'13:28.386',-0.35,0.005,11111111100011010100000
'13:28.389',-0.355,-0.01,11111111100010111010000
'13:28.392',-0.365,0.005,11111111100010000110000
'13:28.394',-0.345,0.01,11111111100011101110000
'13:28.397',-0.32,0,11111111100101110010000
'13:28.400',-0.315,-0.05,11111111100110001100000
'13:28.403',-0.32,-0.095,11111111100101110010000
'13:28.406',-0.345,-0.105,11111111100011101110000
'13:28.408',-0.355,-0.095,11111111100010111010000
'13:28.411',-0.34,-0.035,11111111100100001000000
'13:28.414',-0.32,0,11111111100101110010000
'13:28.417',-0.31,0.005,11111111100110100110000
'13:28.419',-0.32,-0.02,11111111100101110010000
'13:28.422',-0.33,-0.045,11111111100100111100000
'13:28.425',-0.345,-0.055,11111111100011101110000
'13:28.428',-0.32,-0.02,11111111100101110010000
'13:28.431',-0.325,0.005,11111111100101011000000
'13:28.433',-0.325,0.015,11111111100101011000000
'13:28.436',-0.34,0.01,11111111100100001000000
'13:28.439',-0.355,-0.035,11111111100010111010000
'13:28.442',-0.35,-0.07,11111111100011010100000
'13:28.444',-0.34,-0.04,11111111100100001000000
'13:28.447',-0.32,-0.025,11111111100101110010000
'13:28.450',-0.325,-0.025,11111111100101011000000
'13:28.453',-0.335,-0.055,11111111100100100010000
'13:28.456',-0.345,-0.07,11111111100011101110000
'13:28.458',-0.36,-0.06,11111111100010100000000
'13:28.461',-0.36,-0.045,11111111100010100000000
'13:28.464',-0.325,-0.025,11111111100101011000000
'13:28.467',-0.34,-0.055,11111111100100001000000
'13:28.469',-0.35,-0.065,11111111100011010100000
'13:28.472',-0.375,-0.07,11111111100001010000000
'13:28.475',-0.355,-0.055,11111111100010111010000
'13:28.478',-0.33,-0.04,11111111100100111100000
'13:28.481',-0.315,-0.03,11111111100110001100000
'13:28.483',-0.3,-0.035,11111111100111011010000
'13:28.486',-0.33,-0.04,11111111100100111100000
'13:28.489',-0.345,-0.025,11111111100011101110000
'13:28.492',-0.365,-0.015,11111111100010000110000
'13:28.494',-0.34,-0.005,11111111100100001000000
'13:28.497',-0.335,-0.005,11111111100100100010000
'13:28.500',-0.335,-0.005,11111111100100100010000
'13:28.503',-0.345,-0.03,11111111100011101110000
'13:28.506',-0.34,-0.055,11111111100100001000000
'13:28.508',-0.345,-0.055,11111111100011101110000
'13:28.511',-0.34,-0.025,11111111100100001000000
'13:28.514',-0.325,0.01,11111111100101011000000
'13:28.517',-0.305,0.01,11111111100111000000000
'13:28.519',-0.305,-0.045,11111111100111000000000
'13:28.522',-0.305,-0.085,11111111100111000000000
'13:28.525',-0.305,-0.075,11111111100111000000000
'13:28.528',-0.31,-0.02,11111111100110100110000
'13:28.531',-0.305,0.05,11111111100111000000000
'13:28.533',-0.3,0.09,11111111100111011010000
'13:28.536',-0.335,0.05,11111111100100100010000
'13:28.539',-0.39,-0.01,11111111100000000010000
'13:28.542',-0.43,-0.085,11111111011100110000000
'13:28.544',-0.43,-0.18,11111111011100110000000
'13:28.547',-0.395,-0.335,11111111011111101000000
'13:28.550',-0.31,-0.47,11111111100110100110000
'13:28.553',-0.155,-0.575,11111111110011010010000
'13:28.556',0.035,-0.66,00000000000010110110000
'13:28.558',0.28,-0.655,00000000010110111100000
'13:28.561',0.495,-0.575,00000000101000100010000
'13:28.564',0.62,-0.485,00000000110010110010000
'13:28.567',0.58,-0.38,00000000101111100000000
'13:28.569',0.375,-0.295,00000000011110101110000
'13:28.572',0.065,-0.215,00000000000101010100000
'13:28.575',-0.23,-0.145,11111111101101001010000
'13:28.578',-0.395,-0.105,11111111011111101000000
'13:28.581',-0.435,-0.12,11111111011100010110000
'13:28.583',-0.395,-0.15,11111111011111101000000
'13:28.586',-0.365,-0.155,11111111100010000110000
'13:28.589',-0.355,-0.12,11111111100010111010000
'13:28.592',-0.37,-0.055,11111111100001101100000
'13:28.594',-0.38,-0.04,11111111100000110110000
'13:28.597',-0.385,-0.05,11111111100000011100000
'13:28.600',-0.4,-0.095,11111111011111001110000
'13:28.603',-0.435,-0.145,11111111011100010110000
'13:28.606',-0.47,-0.165,11111111011001011110000
'13:28.608',-0.51,-0.135,11111111010110001110000
'13:28.611',-0.505,-0.105,11111111010110101000000
'13:28.614',-0.5,-0.095,11111111010111000010000
'13:28.617',-0.465,-0.085,11111111011001111010000
'13:28.619',-0.48,-0.085,11111111011000101010000
'13:28.622',-0.455,-0.06,11111111011010101110000
'13:28.625',-0.445,-0.025,11111111011011100010000
'13:28.628',-0.415,-0.015,11111111011110000000000
'13:28.631',-0.38,-0.005,11111111100000110110000
'13:28.633',-0.37,-0.015,11111111100001101100000
'13:28.636',-0.375,-0.03,11111111100001010000000
'13:28.639',-0.36,-0.025,11111111100010100000000
'13:28.642',-0.335,0.005,11111111100100100010000
'13:28.644',-0.325,0.03,11111111100101011000000
'13:28.647',-0.34,0.055,11111111100100001000000
'13:28.650',-0.345,0.055,11111111100011101110000
'13:28.653',-0.355,0.065,11111111100010111010000
'13:28.656',-0.37,0.08,11111111100001101100000
'13:28.658',-0.345,0.09,11111111100011101110000
'13:28.661',-0.335,0.135,11111111100100100010000
'13:28.664',-0.32,0.18,11111111100101110010000
'13:28.667',-0.315,0.195,11111111100110001100000
'13:28.669',-0.31,0.14,11111111100110100110000
'13:28.672',-0.315,0.055,11111111100110001100000
'13:28.675',-0.31,-0.025,11111111100110100110000
'13:28.678',-0.295,-0.065,11111111100111110100000
'13:28.681',-0.28,-0.05,11111111101001000010000
'13:28.683',-0.285,-0.015,11111111101000101000000
'13:28.686',-0.285,-0.01,11111111101000101000000
'13:28.689',-0.295,-0.025,11111111100111110100000
'13:28.692',-0.3,-0.045,11111111100111011010000
'13:28.694',-0.275,-0.035,11111111101001011110000
'13:28.697',-0.27,-0.01,11111111101001111000000
'13:28.700',-0.26,-0.025,11111111101010101100000
'13:28.703',-0.275,-0.04,11111111101001011110000
'13:28.706',-0.295,-0.055,11111111100111110100000
'13:28.708',-0.29,-0.045,11111111101000001110000
'13:28.711',-0.27,-0.03,11111111101001111000000
'13:28.714',-0.265,-0.01,11111111101010010010000
'13:28.717',-0.245,-0.02,11111111101011111010000
'13:28.719',-0.255,-0.025,11111111101011000110000
'13:28.722',-0.265,-0.025,11111111101010010010000
'13:28.725',-0.26,0,11111111101010101100000
'13:28.728',-0.24,0.015,11111111101100010100000
'13:28.731',-0.235,0.025,11111111101100101110000
'13:28.733',-0.23,0.02,11111111101101001010000
'13:28.736',-0.245,0.015,11111111101011111010000
'13:28.739',-0.255,0.025,11111111101011000110000
'13:28.742',-0.245,0.03,11111111101011111010000
'13:28.744',-0.23,0,11111111101101001010000
'13:28.747',-0.225,-0.015,11111111101101100100000
'13:28.750',-0.22,-0.01,11111111101101111110000
'13:28.753',-0.23,-0.01,11111111101101001010000
'13:28.756',-0.235,-0.015,11111111101100101110000
'13:28.758',-0.23,0.01,11111111101101001010000
'13:28.761',-0.225,0.03,11111111101101100100000
'13:28.764',-0.205,0.04,11111111101111001100000
'13:28.767',-0.215,0.02,11111111101110011000000
'13:28.769',-0.23,0.01,11111111101101001010000
'13:28.772',-0.225,0.02,11111111101101100100000
'13:28.775',-0.23,0.035,11111111101101001010000
'13:28.778',-0.21,0.07,11111111101110110010000
'13:28.781',-0.185,0.085,11111111110000110110000
'13:28.783',-0.18,0.1,11111111110001010000000
'13:28.786',-0.2,0.1,11111111101111100110000
'13:28.789',-0.195,0.07,11111111110000000000000
'13:28.792',-0.22,0.05,11111111101101111110000
'13:28.794',-0.21,0.035,11111111101110110010000
'13:28.797',-0.205,0.04,11111111101111001100000
'13:28.800',-0.185,0.045,11111111110000110110000
'13:28.803',-0.195,0.035,11111111110000000000000
'13:28.806',-0.205,0.015,11111111101111001100000
'13:28.808',-0.195,0.01,11111111110000000000000
'13:28.811',-0.19,0.02,11111111110000011010000
'13:28.814',-0.185,0.03,11111111110000110110000
'13:28.817',-0.18,0.055,11111111110001010000000
'13:28.819',-0.19,0.07,11111111110000011010000
'13:28.822',-0.22,0.075,11111111101101111110000
'13:28.825',-0.2,0.04,11111111101111100110000
'13:28.828',-0.21,0.01,11111111101110110010000
'13:28.831',-0.2,-0.025,11111111101111100110000
'13:28.833',-0.205,-0.04,11111111101111001100000
'13:28.836',-0.215,-0.05,11111111101110011000000
'13:28.839',-0.235,-0.045,11111111101100101110000
'13:28.842',-0.23,-0.01,11111111101101001010000
'13:28.844',-0.22,0.015,11111111101101111110000
'13:28.847',-0.22,0.04,11111111101101111110000
'13:28.850',-0.235,0.04,11111111101100101110000
'13:28.853',-0.25,0.05,11111111101011100000000
'13:28.856',-0.275,0.05,11111111101001011110000
'13:28.858',-0.26,0.065,11111111101010101100000
'13:28.861',-0.26,0.055,11111111101010101100000
'13:28.864',-0.255,0.035,11111111101011000110000
'13:28.867',-0.26,0.01,11111111101010101100000
'13:28.869',-0.28,0,11111111101001000010000
'13:28.872',-0.295,-0.02,11111111100111110100000
'13:28.875',-0.3,0.02,11111111100111011010000
'13:28.878',-0.29,0.04,11111111101000001110000
'13:28.881',-0.275,0.08,11111111101001011110000
'13:28.883',-0.275,0.13,11111111101001011110000
'13:28.886',-0.29,0.14,11111111101000001110000
'13:28.889',-0.305,0.11,11111111100111000000000
'13:28.892',-0.31,0.055,11111111100110100110000
'13:28.894',-0.31,0.005,11111111100110100110000
'13:28.897',-0.29,-0.03,11111111101000001110000
'13:28.900',-0.295,-0.045,11111111100111110100000
'13:28.903',-0.31,-0.045,11111111100110100110000
'13:28.906',-0.32,-0.015,11111111100101110010000
'13:28.908',-0.3,0.02,11111111100111011010000
'13:28.911',-0.29,0.05,11111111101000001110000
'13:28.914',-0.285,0.065,11111111101000101000000
'13:28.917',-0.295,0.045,11111111100111110100000
'13:28.919',-0.31,0.015,11111111100110100110000
'13:28.922',-0.31,-0.005,11111111100110100110000
'13:28.925',-0.32,0,11111111100101110010000
'13:28.928',-0.295,0.015,11111111100111110100000
'13:28.931',-0.28,0.03,11111111101001000010000
'13:28.933',-0.295,0.03,11111111100111110100000
'13:28.936',-0.31,0.035,11111111100110100110000
'13:28.939',-0.31,0.045,11111111100110100110000
'13:28.942',-0.315,0.07,11111111100110001100000
'13:28.944',-0.29,0.07,11111111101000001110000
'13:28.947',-0.265,0.06,11111111101010010010000
'13:28.950',-0.265,0.02,11111111101010010010000
'13:28.953',-0.28,-0.015,11111111101001000010000
'13:28.956',-0.305,-0.03,11111111100111000000000
'13:28.958',-0.3,-0.01,11111111100111011010000
'13:28.961',-0.29,0.005,11111111101000001110000
'13:28.964',-0.265,0.005,11111111101010010010000
'13:28.967',-0.26,-0.005,11111111101010101100000
'13:28.969',-0.27,-0.005,11111111101001111000000
'13:28.972',-0.28,-0.01,11111111101001000010000
'13:28.975',-0.275,0.01,11111111101001011110000
'13:28.978',-0.25,0.01,11111111101011100000000
'13:28.981',-0.245,0.035,11111111101011111010000
'13:28.983',-0.24,0.04,11111111101100010100000
'13:28.986',-0.265,0.05,11111111101010010010000
'13:28.989',-0.275,0.045,11111111101001011110000
'13:28.992',-0.275,0.045,11111111101001011110000
'13:28.994',-0.27,0.01,11111111101001111000000
'13:28.997',-0.255,-0.01,11111111101011000110000
'13:29.000',-0.24,-0.045,11111111101100010100000
'13:29.003',-0.25,-0.07,11111111101011100000000
'13:29.006',-0.265,-0.05,11111111101010010010000
'13:29.008',-0.245,-0.01,11111111101011111010000
'13:29.011',-0.25,0.015,11111111101011100000000
'13:29.014',-0.235,0.04,11111111101100101110000
'13:29.017',-0.24,0.05,11111111101100010100000
'13:29.019',-0.24,0.045,11111111101100010100000
'13:29.022',-0.255,0.05,11111111101011000110000
'13:29.025',-0.24,0.035,11111111101100010100000
'13:29.028',-0.24,0.02,11111111101100010100000
'13:29.031',-0.23,0.01,11111111101101001010000
'13:29.033',-0.22,-0.005,11111111101101111110000
'13:29.036',-0.23,-0.02,11111111101101001010000
'13:29.039',-0.255,-0.03,11111111101011000110000
'13:29.042',-0.24,-0.02,11111111101100010100000
'13:29.044',-0.235,-0.005,11111111101100101110000
'13:29.047',-0.215,0.005,11111111101110011000000
'13:29.050',-0.225,-0.005,11111111101101100100000
'13:29.053',-0.24,-0.035,11111111101100010100000
'13:29.056',-0.24,-0.055,11111111101100010100000
'13:29.058',-0.245,-0.045,11111111101011111010000
'13:29.061',-0.23,-0.025,11111111101101001010000
'13:29.064',-0.215,0,11111111101110011000000
'13:29.067',-0.22,0.025,11111111101101111110000
'13:29.069',-0.225,0.035,11111111101101100100000
'13:29.072',-0.245,0.05,11111111101011111010000
'13:29.075',-0.245,0.05,11111111101011111010000
'13:29.078',-0.235,0.02,11111111101100101110000
'13:29.081',-0.225,-0.02,11111111101101100100000
'13:29.083',-0.215,-0.065,11111111101110011000000
'13:29.086',-0.22,-0.085,11111111101101111110000
'13:29.089',-0.235,-0.07,11111111101100101110000
'13:29.092',-0.23,0.005,11111111101101001010000
'13:29.094',-0.24,0.06,11111111101100010100000
'13:29.097',-0.205,0.085,11111111101111001100000
'13:29.100',-0.215,0.075,11111111101110011000000
'13:29.103',-0.225,0.025,11111111101101100100000
'13:29.106',-0.245,-0.01,11111111101011111010000
'13:29.108',-0.25,-0.015,11111111101011100000000
'13:29.111',-0.235,-0.005,11111111101100101110000
'13:29.114',-0.21,0.025,11111111101110110010000
'13:29.117',-0.22,0.045,11111111101101111110000
'13:29.119',-0.215,0.03,11111111101110011000000
'13:29.122',-0.23,-0.015,11111111101101001010000
'13:29.125',-0.23,-0.045,11111111101101001010000
'13:29.128',-0.23,-0.03,11111111101101001010000
'13:29.131',-0.205,0.025,11111111101111001100000
'13:29.133',-0.205,0.055,11111111101111001100000
'13:29.136',-0.21,0.035,11111111101110110010000
'13:29.139',-0.22,-0.025,11111111101101111110000
'13:29.142',-0.22,-0.065,11111111101101111110000
'13:29.144',-0.21,-0.055,11111111101110110010000
'13:29.147',-0.205,-0.01,11111111101111001100000
'13:29.150',-0.2,0,11111111101111100110000
'13:29.153',-0.225,-0.03,11111111101101100100000
'13:29.156',-0.225,-0.065,11111111101101100100000
'13:29.158',-0.225,-0.075,11111111101101100100000
'13:29.161',-0.21,-0.07,11111111101110110010000
'13:29.164',-0.195,-0.035,11111111110000000000000
'13:29.167',-0.21,-0.01,11111111101110110010000
'13:29.169',-0.22,-0.005,11111111101101111110000
'13:29.172',-0.22,-0.01,11111111101101111110000
'13:29.175',-0.215,-0.01,11111111101110011000000
'13:29.178',-0.22,-0.01,11111111101101111110000
'13:29.181',-0.19,-0.015,11111111110000011010000
'13:29.183',-0.205,-0.01,11111111101111001100000
'13:29.186',-0.21,0.005,11111111101110110010000
'13:29.189',-0.225,-0.005,11111111101101100100000
'13:29.192',-0.225,0,11111111101101100100000
'13:29.194',-0.21,0,11111111101110110010000
'13:29.197',-0.215,-0.01,11111111101110011000000
'13:29.200',-0.205,-0.035,11111111101111001100000
'13:29.203',-0.24,-0.04,11111111101100010100000
'13:29.206',-0.235,-0.02,11111111101100101110000
'13:29.208',-0.24,0.02,11111111101100010100000
'13:29.211',-0.215,0.055,11111111101110011000000
'13:29.214',-0.205,0.04,11111111101111001100000
'13:29.217',-0.205,0.005,11111111101111001100000
'13:29.219',-0.21,-0.03,11111111101110110010000
'13:29.222',-0.23,-0.06,11111111101101001010000
'13:29.225',-0.24,-0.06,11111111101100010100000
'13:29.228',-0.225,-0.03,11111111101101100100000
'13:29.231',-0.205,0.025,11111111101111001100000
'13:29.233',-0.19,0.055,11111111110000011010000
'13:29.236',-0.21,0.06,11111111101110110010000
'13:29.239',-0.235,0.02,11111111101100101110000
'13:29.242',-0.26,-0.025,11111111101010101100000
'13:29.244',-0.23,-0.05,11111111101101001010000
'13:29.247',-0.205,-0.065,11111111101111001100000
'13:29.250',-0.2,-0.03,11111111101111100110000
'13:29.253',-0.21,0.035,11111111101110110010000
